time,open,high,low,close,EMA_9,EMA_21,EMA_50,RSI_9,RSI_14,RSI_21,WILLR_15,WILLR_23,WILLR_42,WILLR_145,SAR,BB_upper,BB_middle,BB_lower,BB_width,MACD,MACD_signal,MACD_hist,CCI_14,rolling_mean_open,rolling_std_open,rolling_mean_close,rolling_std_close,rolling_mean_high,rolling_std_high,rolling_mean_low,rolling_std_low,open_lag_1,close_lag_1,high_lag_1,low_lag_1,open_lag_2,close_lag_2,high_lag_2,low_lag_2,open_lag_3,close_lag_3,high_lag_3,low_lag_3,open_lag_4,close_lag_4,high_lag_4,low_lag_4,open_lag_5,close_lag_5,high_lag_5,low_lag_5,b_flag,s_flag
2013-01-18,0.98556,0.99461,0.98533,0.99147,0.9869799361992194,0.9878303040622711,0.9894246979980668,61.17697911676394,55.62949424875989,52.77632449034403,-35.61732385261811,-35.70045190445471,-43.28018223234648,-60.08468595624567,0.98151,0.9971703323628593,0.9888660000000009,0.9805616676371425,0.01660866472571687,-0.001112511164784169,-0.0013533433935556806,0.00024083222877151157,140.19230769231984,0.984882,0.0009470850017184179,0.986292,0.0030355345493152984,0.988812,0.0033420233392246895,0.9838799999999999,0.000946123670538425,0.98619,0.98558,0.98853,0.98424,0.98425,0.98618,0.98772,0.98369,0.98398,0.98427,0.98663,0.98308,0.98443,0.98396,0.98657,0.98306,0.98324,0.98472,0.98528,0.98151,0,0
2013-01-21,0.99213,0.99385,0.99088,0.99263,0.9881099489593755,0.9882666400566101,0.9895503961157897,63.554506290857034,57.38151287333936,54.009914783242216,-15.114503816793752,-28.211749515816553,-32.931242460796184,-52.26203988973574,0.981772,0.99710283801254,0.9888430000000008,0.9805831619874616,0.01651967602507831,-0.0005896546957403492,-0.0012006056539926144,0.0006109509582522652,218.34202623676273,0.9864219999999999,0.003318850704757313,0.988026,0.0037601901547771664,0.990268,0.0036888914323841854,0.985444,0.0031495126607062026,0.98556,0.99147,0.99461,0.98533,0.98619,0.98558,0.98853,0.98424,0.98425,0.98618,0.98772,0.98369,0.98398,0.98427,0.98663,0.98308,0.98443,0.98396,0.98657,0.98306,0,0
2013-01-22,0.99263,0.99453,0.99082,0.99193,0.9888739591675004,0.9885996727787365,0.9896437139151705,61.01771534102017,55.9459000180704,53.130518628390845,-20.45801526717569,-32.73079406068443,-37.0772946859905,-53.39711366953148,0.98202876,0.99720156169513,0.9888865000000008,0.9805714383048716,0.016630123390258378,-0.000229130058219007,-0.001006310534837893,0.000777180476618886,166.30878523899835,0.988152,0.003926527728216759,0.989558,0.0033894940625526656,0.9918480000000001,0.0034234222643302527,0.9869920000000001,0.003571032063695943,0.99213,0.99263,0.99385,0.99088,0.98556,0.99147,0.99461,0.98533,0.98619,0.98558,0.98853,0.98424,0.98425,0.98618,0.98772,0.98369,0.98398,0.98427,0.98663,0.98308,0,0
2013-01-23,0.99195,1.00041,0.99026,0.99967,0.9910331673340004,0.9896060661624877,0.9900369016047716,73.95131825410004,66.05780307080897,60.581931532184996,-3.915343915344301,-3.915343915344301,-3.915343915344301,-40.84644073293353,0.9822803847999999,0.9985544454067261,0.9891920000000007,0.9798295545932754,0.018724890813450745,0.0006733793308159042,-0.0006703725617071335,0.0013437518925230377,198.7287911423545,0.989692,0.003500417118065112,0.992256,0.005009998003998986,0.9943860000000001,0.004211280090412329,0.988306,0.0032462563053370984,0.99263,0.99193,0.99453,0.99082,0.99213,0.99263,0.99385,0.99088,0.98556,0.99147,0.99461,0.98533,0.98619,0.98558,0.98853,0.98424,0.98425,0.98618,0.98772,0.98369,0,0
2013-01-24,0.99966,1.00356,0.99895,1.00222,0.9932705338672003,0.9907527874204434,0.9905146701692904,76.80378799567426,68.61384831265028,62.63678671225208,-6.077097505668463,-6.077097505668463,-6.077097505668463,-36.711529106534705,0.9830055694079999,1.0002487078499045,0.9895540000000007,0.9788592921500968,0.02138941569980768,0.001576218546375241,-0.00022105434009065859,0.0017972728864658995,200.74939399041745,0.992386,0.00499551098491662,0.995584,0.004993363595820676,0.997392,0.0043482433234459964,0.991248,0.004889741301943542,0.99195,0.99967,1.00041,0.99026,0.99263,0.99193,0.99453,0.99082,0.99213,0.99263,0.99385,0.99088,0.98556,0.99147,0.99461,0.98533,0.98619,0.98558,0.98853,0.98424,0,0
2013-01-25,1.00222,1.00996,1.00207,1.00565,0.9957464270937603,0.9921070794731304,0.9911082125155928,80.1011702403131,71.70087393716118,65.19903056994714,-15.149384885764638,-15.149384885764638,-15.149384885764638,-31.149667585536136,0.9842388352435198,1.0024459229922773,0.9899975000000006,0.977549077007724,0.02489684598455333,0.0025392268372393945,0.00033100189537535213,0.0022082249418640424,190.51627384960705,0.9957180000000001,0.004858566661104627,0.9984200000000001,0.005998324766137669,1.000462,0.006684300262546656,0.9945959999999999,0.005515562527967857,0.99966,1.00222,1.00356,0.99895,0.99195,0.99967,1.00041,0.99026,0.99263,0.99193,0.99453,0.99082,0.99213,0.99263,0.99385,0.99088,0.98556,0.99147,0.99461,0.98533,0,0
2013-01-28,1.00664,1.00997,1.00573,1.00593,0.9977831416750083,0.9933637086119367,0.9916894590836087,80.35759696043385,71.94347053633766,65.40239523002485,-14.195361911454805,-14.195361911454805,-14.195361911454805,-30.69563807361777,0.9862965284240383,1.0046963032497507,0.9905560000000007,0.9764156967502506,0.02828060649950004,0.003287119636779745,0.0009222254436562308,0.0023648941931235143,156.64330626820094,0.9986200000000001,0.006299424576925609,1.00108,0.005731875783725164,1.003686,0.006584681465330692,0.997566,0.00685088534423943,1.00222,1.00565,1.00996,1.00207,0.99966,1.00222,1.00356,0.99895,0.99195,0.99967,1.00041,0.99026,0.99263,0.99193,0.99453,0.99082,0.99213,0.99263,0.99385,0.99088,0,0
2013-01-29,1.00597,1.00661,1.00068,1.00135,0.9984965133400066,0.9940897351017606,0.992068303825428,64.95458873316962,62.50467995548659,59.43701813593238,-30.28812368236142,-30.28812368236142,-30.28812368236142,-38.122263661423865,0.9886638755816344,1.0058770623632711,0.9909905000000006,0.97610393763673,0.029773124726541145,0.0034702593556587003,0.0014318322260567246,0.0020384271296019756,93.44466639527667,1.001288,0.005943111138145839,1.002964,0.0027395583585773154,1.0061019999999998,0.004152236746605494,0.9995379999999999,0.005755064725953048,1.00664,1.00593,1.00997,1.00573,1.00222,1.00565,1.00996,1.00207,0.99966,1.00222,1.00356,0.99895,0.99195,0.99967,1.00041,0.99026,0.99263,0.99193,0.99453,0.99082,0,0
2013-01-30,1.00136,1.00521,1.0008,1.00163,0.9991232106720053,0.9947752137288732,0.9924432723028622,65.41059081579775,62.825782713651805,59.67313151678218,-29.30428671820099,-29.30428671820099,-29.30428671820099,-37.668234149505494,0.9907944880234709,1.0071439330207568,0.9918015000000004,0.9764590669792442,0.03068486604151255,0.0035965339575648736,0.0018647725723583545,0.001731761385206519,75.3908843673542,1.0031700000000001,0.003015775190616443,1.003356,0.0022461923337172033,1.007062,0.002861515332801448,1.0016459999999998,0.0025385094051240493,1.00597,1.00135,1.00661,1.00068,1.00664,1.00593,1.00997,1.00573,1.00222,1.00565,1.00996,1.00207,0.99966,1.00222,1.00356,0.99895,0.99195,0.99967,1.00041,0.99026,0,0
2013-01-31,1.00164,1.00342,0.99565,0.99674,0.9986465685376043,0.994953830662612,0.9926117714282402,52.093177853030824,54.1104559334696,53.91788774517449,-46.48629655657082,-46.48629655657082,-46.48629655657082,-45.59753526836402,0.9927120392211238,1.0076215452331574,0.9922125000000003,0.9768034547668432,0.03081809046631423,0.003264395438174361,0.002144697145521556,0.0011196982926528053,32.627170972124226,1.003566,0.002530628380528125,1.00226,0.0037635222863765367,1.007034,0.0029047082469428904,1.000986,0.003615304966376263,1.00136,1.00163,1.00521,1.0008,1.00597,1.00135,1.00661,1.00068,1.00664,1.00593,1.00997,1.00573,1.00222,1.00565,1.00996,1.00207,0.99966,1.00222,1.00356,0.99895,0,0
2013-02-01,0.99671,1.00035,0.99633,0.99633,0.9981832548300834,0.9950789369660109,0.9927575843134072,51.11161321536731,53.441063893009485,53.46393555524889,-50.687476774433264,-47.92691496837655,-47.92691496837655,-44.618983957219264,0.9944378352990114,1.0079950946471126,0.9926750000000004,0.9773549053528883,0.030640189294224296,0.002934265311151374,0.0023026107786475194,0.0006316545325038545,16.65061633281965,1.002464,0.004022975267180217,1.0003959999999998,0.003967263540534966,1.005112,0.0035844553282005386,0.9998380000000001,0.004068030235864514,1.00164,0.99674,1.00342,0.99565,1.00136,1.00163,1.00521,1.0008,1.00597,1.00135,1.00661,1.00068,1.00664,1.00593,1.00997,1.00573,1.00222,1.00565,1.00996,1.00207,0,0
2013-02-04,0.99657,0.99924,0.99473,0.99901,0.9983486038640668,0.9954363063327372,0.9930027770854305,57.061255485334385,57.17077494744458,56.00613488920144,-40.75864633692841,-38.510189739986174,-38.510189739986174,-40.14037433155098,1.00997,1.0085502496198993,0.9933370000000004,0.9781237503801015,0.03042649923979779,0.002855966604097371,0.00241328194373749,0.000442684660359881,7.983288166214665,1.00045,0.003929268379782784,0.9990120000000001,0.0024837109332734456,1.002966,0.0031323681137237613,0.997638,0.00288840267274388,0.99671,0.99633,1.00035,0.99633,1.00164,0.99674,1.00342,0.99565,1.00136,1.00163,1.00521,1.0008,1.00597,1.00135,1.00661,1.00068,1.00664,1.00593,1.00997,1.00573,0,0
2013-02-05,0.99901,0.99941,0.99488,0.99539,0.9977568830912534,0.9954320966661246,0.9930963936703155,48.15573231517843,51.20406360463322,51.978872908783956,-55.47945205479449,-51.22979620520034,-51.22979620520034,-46.18983957219261,1.0096652,1.0086903203545399,0.9937770000000004,0.9788636796454607,0.029826640709079144,0.0024732999065012473,0.0024252855362902415,4.801437021100582e-05,-17.681335927559406,0.999058,0.002432667260513143,0.9978199999999999,0.0025111551127051726,1.0015260000000001,0.0026573163153600756,0.9964780000000001,0.002499813993063732,0.99657,0.99901,0.99924,0.99473,0.99671,0.99633,1.00035,0.99633,1.00164,0.99674,1.00342,0.99565,1.00136,1.00163,1.00521,1.0008,1.00597,1.00135,1.00661,1.00068,0,0
2013-02-06,0.9954,0.99883,0.99502,0.99569,0.9973435064730027,0.9954555424237497,0.99319810372246,48.89928255695526,51.65437762832482,52.27747966860059,-55.49941702293064,-50.17568517217164,-50.17568517217164,-45.68850267379695,1.009366496,1.0088436697534573,0.9941760000000004,0.9795083302465436,0.029335339506913694,0.0021692356858035167,0.0023740755661928966,-0.00020483988038937995,-33.87784907656711,0.9978659999999999,0.002482383934926766,0.996632,0.0014307061193929592,1.00025,0.0018574848585880613,0.995322,0.000663453087957709,0.99901,0.99539,0.99941,0.99488,0.99657,0.99901,0.99924,0.99473,0.99671,0.99633,1.00035,0.99633,1.00164,0.99674,1.00342,0.99565,1.00136,1.00163,1.00521,1.0008,0,0
2013-02-07,0.99569,0.99936,0.99318,0.99768,0.9974108051784022,0.9956577658397724,0.9933738643607949,53.839688647847495,54.64443099834367,54.258543180561915,-49.878246753246856,-43.183415319747034,-43.183415319747034,-42.362967914438585,1.00907376608,1.0087313348145448,0.9949015000000003,0.9810716651854559,0.027659669629088945,0.0020650345364157108,0.0023122673602374594,-0.0002472328238217487,-41.07693370252495,0.9966759999999999,0.001419535135314469,0.9968199999999999,0.0015081114017432473,0.9994379999999999,0.000558453220858581,0.994828,0.0011203883255024084,0.9954,0.99569,0.99883,0.99502,0.99901,0.99539,0.99941,0.99488,0.99657,0.99901,0.99924,0.99473,0.99671,0.99633,1.00035,0.99633,1.00164,0.99674,1.00342,0.99565,0,0
2013-02-08,0.99767,1.00348,0.997,1.00197,0.9983226441427218,0.996231605308884,0.9937109677191951,62.607266050425295,60.3391546126784,58.18747867705781,-40.5885337392187,-28.109627547434982,-28.109627547434982,-35.193850267379744,1.0084380154368,1.0090887460012348,0.9957640000000003,0.982439253998766,0.0266494920024688,0.0023020845243720833,0.002310230793064384,-8.146268692300722e-06,24.852713178293463,0.9968679999999999,0.0014885294758219113,0.9979479999999998,0.00269342161572694,1.000064,0.0019231562598719222,0.9949619999999999,0.0013594925523597711,0.99569,0.99768,0.99936,0.99318,0.9954,0.99569,0.99883,0.99502,0.99901,0.99539,0.99941,0.99488,0.99657,0.99901,0.99924,0.99473,0.99671,0.99633,1.00035,0.99633,0,0
2013-02-11,1.003,1.00831,1.00264,1.0052,0.9996981153141774,0.9970469139171673,0.9941615180047169,67.78938778734955,64.00377430509589,60.846203067950896,-24.200913242008827,-16.760365425157886,-16.760365425157886,-29.79612299465237,0.99318,1.0095922921789369,0.9968260000000002,0.9840597078210637,0.0255325843578732,0.0027192366855987027,0.0023920319715712477,0.000327204714027455,99.80098053492856,0.9981539999999999,0.003086523934846392,0.9991860000000001,0.004266688411410189,1.001878,0.004051502190530997,0.9965439999999999,0.003666644242344395,0.99767,1.00197,1.00348,0.997,0.99569,0.99768,0.99936,0.99318,0.9954,0.99569,0.99883,0.99502,0.99901,0.99539,0.99941,0.99488,0.99657,0.99901,0.99924,0.99473,0,0
2013-02-12,1.0052,1.00875,1.00136,1.00157,1.000072492251342,0.9974581035610611,0.9944520467104142,57.68242777021568,57.56618617069672,56.59930840244334,-42.61796042617941,-29.515108924806572,-29.515108924806572,-35.86229946524063,0.9934826,1.00922164594883,0.9976910000000003,0.9861603540511709,0.023061291897659042,0.0027255042001140817,0.0024587264172798145,0.0002667777828342672,60.33020972779645,0.999392,0.00445411831908062,1.000422,0.0037567898530605484,1.003746,0.004726122088972133,0.9978400000000001,0.004055983234668712,1.003,1.0052,1.00831,1.00264,0.99767,1.00197,1.00348,0.997,0.99569,0.99768,0.99936,0.99318,0.9954,0.99569,0.99883,0.99502,0.99901,0.99539,0.99941,0.99488,0,0
2013-02-13,1.00158,1.00435,1.00115,1.0014,1.0003379938010737,0.9978164577827828,0.9947245154668686,57.23285595882697,57.2756404145496,56.405714041168686,-51.04228707563981,-31.84689706428826,-30.11243851018958,-36.146390374331546,0.994093296,1.008790763175416,0.9984520000000003,0.9881132368245847,0.02067752635083131,0.002685793515473933,0.0025041398369186384,0.0001816536785552948,25.660543072530597,1.0006279999999999,0.0038913198275596452,1.0015640000000001,0.0026691627901002063,1.0048499999999998,0.0038551459116181255,0.999066,0.00391447058999172,1.0052,1.00157,1.00875,1.00136,1.003,1.0052,1.00831,1.00264,0.99767,1.00197,1.00348,0.997,0.99569,0.99768,0.99936,0.99318,0.9954,0.99569,0.99883,0.99502,0,0
2013-02-14,1.00138,1.00237,0.99988,1.00064,1.000398395040859,0.9980731434388935,0.9949564952524815,55.07402062293274,55.916890758061875,55.51437888919077,-55.568790946992344,-34.696913350688114,-32.782853127196226,-29.79002624671912,0.9946795641599999,1.0077162737000076,0.9992050000000005,0.9906937262999932,0.01702254740001441,0.0025634470415766275,0.0025160012778502362,4.744576372639128e-05,6.113727135684213,1.001766,0.0027511779296056065,1.002156,0.0017687368374220416,1.005452,0.0029002965365396084,1.0004060000000001,0.0021407895739437403,1.00158,1.0014,1.00435,1.00115,1.0052,1.00157,1.00875,1.00136,1.003,1.0052,1.00831,1.00264,0.99767,1.00197,1.00348,0.997,0.99569,0.99768,0.99936,0.99318,0,0
2013-02-15,1.00065,1.00819,1.00012,1.00619,1.0015567160326873,0.9988110394899032,0.9953970248504235,65.70245037414676,62.84817514821475,60.32206084588918,-22.513400833830243,-14.383561643836016,-13.281799016163426,-9.148531586731794,0.9952423815935999,1.008191272480136,0.9999410000000004,0.9916907275198646,0.016500544960271424,0.0028811135131204813,0.0025890237249042852,0.000292089788216196,103.5656746567232,1.0023620000000002,0.001800561023776672,1.0030000000000001,0.0025095119047438444,1.006394,0.0028643463477484505,1.00103,0.0011029505881517885,1.00138,1.00064,1.00237,0.99988,1.00158,1.0014,1.00435,1.00115,1.0052,1.00157,1.00875,1.00136,1.003,1.0052,1.00831,1.00264,0.99767,1.00197,1.00348,0.997,0,0
2013-02-18,1.00752,1.01206,1.00568,1.01054,1.00335337282615,0.9998773086271847,0.995990867013152,71.62215188908789,67.20110501068774,63.56281757349447,-8.050847457626935,-5.463695183321238,-4.975450081832954,-3.110292613054976,0.9957826863298559,1.0095907521665715,1.0008365000000006,0.9920822478334297,0.017508504333141772,0.0034441728453771248,0.002760053548998853,0.0006841192963782717,175.517846776811,1.003266,0.0029614152022868303,1.004068,0.004227856430869918,1.0071439999999998,0.0038222349482804957,1.0016379999999998,0.002347769153878295,1.00065,1.00619,1.00819,1.00012,1.00138,1.00064,1.00237,0.99988,1.00158,1.0014,1.00435,1.00115,1.0052,1.00157,1.00875,1.00136,1.003,1.0052,1.00831,1.00264,0,0
2013-02-19,1.0106,1.01375,1.01007,1.01168,1.00501869826092,1.000950280570168,0.9966061271302833,72.9962836274247,68.25096720295468,64.36374700188765,-10.0631988332524,-7.283603096411064,-6.4205955334988225,-4.094145569620291,0.9967593251500645,1.0107899051966782,1.0018240000000005,0.9928580948033228,0.017931810393355452,0.003937006534804777,0.002995444146160038,0.0009415623886447387,171.2673879443626,1.004346,0.004452390369265235,1.00609,0.005068510629370588,1.008144,0.004860502031668424,1.00338,0.004412952526358864,1.00752,1.01054,1.01206,1.00568,1.00065,1.00619,1.00819,1.00012,1.00138,1.00064,1.00237,0.99988,1.00158,1.0014,1.00435,1.00115,1.0052,1.00157,1.00875,1.00136,0,0
2013-02-20,1.01169,1.01846,1.01084,1.01637,1.007288958608736,1.0023520732456073,0.9973811809683114,77.94019887781147,72.19426946773481,67.45406718443121,-8.267405063290854,-7.41134751773026,-5.656292286873963,-3.7814365840418454,0.9981185791380593,1.0135671545642069,1.0026590000000004,0.9917508454357938,0.021816309128413036,0.004652394678546612,0.0033268342526373527,0.0013255604259092592,172.29836247177636,1.006368,0.00512679919640976,1.0090839999999999,0.00595023781037659,1.010966,0.006056090322959433,1.005318,0.005239181233732137,1.0106,1.01168,1.01375,1.01007,1.00752,1.01054,1.01206,1.00568,1.00065,1.00619,1.00819,1.00012,1.00138,1.00064,1.00237,0.99988,1.00158,1.0014,1.00435,1.00115,0,0
2013-02-21,1.01637,1.02073,1.01623,1.01782,1.0093951668869887,1.0037582484050975,0.9981827032832796,79.2608443095128,73.29846415653121,68.34518611095207,-10.56261343012694,-9.550377420413453,-7.419683834778108,-5.057351407716323,1.0001527212242534,1.0161860340077984,1.0034390000000004,0.9906919659922023,0.02549406801559606,0.00527553473784792,0.003716574349679466,0.0015589603881684538,166.56104001624985,1.009366,0.005817132455108899,1.0125199999999999,0.004679941238950193,1.0146380000000002,0.005018253680298511,1.008588,0.006038035276468658,1.01169,1.01637,1.01846,1.01084,1.0106,1.01168,1.01375,1.01007,1.00752,1.01054,1.01206,1.00568,1.00065,1.00619,1.00819,1.00012,1.00138,1.00064,1.00237,0.99988,0,0
2013-02-22,1.0178,1.02559,1.01585,1.02119,1.011754133509591,1.0053429530955431,0.9990849502133471,82.06778367379862,75.71248496154772,70.32780746820724,-13.576056772600904,-12.454005094820161,-9.981851179673228,-7.051282051281985,1.002621994677343,1.0191194846930705,1.0042160000000004,0.9893125153069303,0.029806969386140136,0.005972461738863677,0.004167751827516308,0.001804709911347369,152.0068273238647,1.012796,0.0042336544497929215,1.01552,0.00440759004445955,1.0181179999999999,0.005444012307096345,1.0117340000000001,0.004398139379313515,1.01637,1.01782,1.02073,1.01623,1.01169,1.01637,1.01846,1.01084,1.0106,1.01168,1.01375,1.01007,1.00752,1.01054,1.01206,1.00568,1.00065,1.00619,1.00819,1.00012,0,0
2013-02-25,1.02199,1.02766,1.02199,1.02567,1.0145373068076728,1.0071908664504938,1.0001275011853727,85.08649924697887,78.49579141689513,72.71335244602675,-5.771461716937159,-5.771461716937159,-4.312026002166706,-3.0867069955016837,1.005837515422515,1.0228008533916892,1.0052030000000005,0.9876051466083117,0.03519570678337758,0.006807803842350468,0.00469576223048314,0.002112041611867328,151.5074505831762,1.01569,0.004650607487224132,1.018546,0.005247526083785711,1.0212379999999999,0.00557286909946802,1.0149959999999998,0.004814195675276976,1.0178,1.02119,1.02559,1.01585,1.01637,1.01782,1.02073,1.01623,1.01169,1.01637,1.01846,1.01084,1.0106,1.01168,1.01375,1.01007,1.00752,1.01054,1.01206,1.00568,0,0
2013-02-26,1.02567,1.03027,1.02398,1.02537,1.0167038454461383,1.0088435149549944,1.001117403099672,84.02095472393148,77.85239616380363,72.30462239154495,-13.211108115395302,-13.211108115395302,-10.04922067268278,-7.304710793083072,1.0093291129549127,1.0259561685752532,1.0064040000000005,0.9868518314247479,0.03910433715050532,0.007360760717249226,0.005228761927836357,0.002131998789412869,134.36970828067825,1.018704,0.005356862887940897,1.021284,0.004245230264662115,1.0245419999999998,0.0048773015079850955,1.0177779999999998,0.0052548805885428,1.02199,1.02567,1.02766,1.02199,1.0178,1.02119,1.02559,1.01585,1.01637,1.01782,1.02073,1.01623,1.01169,1.01637,1.01846,1.01084,1.0106,1.01168,1.01375,1.01007,0,0
2013-02-27,1.02537,1.02771,1.02264,1.02337,1.0180370763569107,1.0101641045045404,1.0019900539585083,76.80700608975974,73.52562779963053,69.56730216449941,-18.60339714208713,-18.60339714208713,-14.15094339622667,-10.286225402504659,1.0130984726230283,1.0282412249624984,1.0074910000000006,0.9867407750375028,0.041500449924995575,0.00755056156547762,0.00569312185536461,0.0018574397101130107,100.50058722732611,1.0214400000000001,0.004260129106045239,1.022684,0.0032592913340170953,1.026392,0.0035736983644099837,1.0201379999999998,0.003811504952093624,1.02567,1.02537,1.03027,1.02398,1.02199,1.02567,1.02766,1.02199,1.0178,1.02119,1.02559,1.01585,1.01637,1.01782,1.02073,1.01623,1.01169,1.01637,1.01846,1.01084,0,0
2013-02-28,1.0234,1.03126,1.02163,1.03023,1.0204756610855286,1.0119882768223094,1.0030975028228806,82.57879328209043,78.03487586052744,73.21881441759068,-3.006421482778997,-2.7048319327733283,-2.0703517587941405,-1.513148229763604,1.0161893475508832,1.031518389276217,1.0091655000000006,0.9868126107237841,0.04470577855243285,0.008160456115337666,0.006186588707359221,0.001973867407978445,106.40368471881777,1.022846,0.003195595406205496,1.025166,0.003353129881169344,1.028498,0.002266510533789351,1.021218,0.0031317678713196355,1.02537,1.02337,1.02771,1.02264,1.02567,1.02537,1.03027,1.02398,1.02199,1.02567,1.02766,1.02199,1.0178,1.02119,1.02559,1.01585,1.01637,1.01782,1.02073,1.01623,0,0
2013-03-01,1.03024,1.03414,1.02619,1.02657,1.021694528868423,1.0133138880202812,1.0040179929082578,71.8470144388213,71.07885999768287,68.60724692227308,-22.095738470519738,-18.48144531250014,-14.383431502945214,-10.66948555320658,1.0192034780407067,1.0334401974454872,1.0106775000000006,0.987914802554514,0.04552539489097318,0.008253331262773944,0.0065999372184421656,0.0016533940443317786,99.8354331345934,1.025334,0.0031267283220868585,1.0262419999999999,0.002517323975968753,1.030208,0.0027066344414736266,1.023286,0.0018543273712647787,1.0234,1.03023,1.03126,1.02163,1.02537,1.02337,1.02771,1.02264,1.02567,1.02537,1.03027,1.02398,1.02199,1.02567,1.02766,1.02199,1.0178,1.02119,1.02559,1.01585,0,0
2013-03-04,1.0273,1.03091,1.0268,1.02733,1.0228216230947385,1.0145880800184375,1.0049321892647967,72.67652912219876,71.64409943437559,69.03250614693752,-19.87740805604194,-16.625976562499915,-12.939388181645398,-9.598308668076076,1.02163,1.0352959828626958,1.0120935000000006,0.9888910171373057,0.0464049657253901,0.008292668415178284,0.006938483457789389,0.0013541849573888943,83.82619984285147,1.026396,0.002556820290933764,1.026574,0.0025324454584425005,1.030858,0.0023017102336672824,1.024248,0.0022246055829782297,1.03024,1.02657,1.03414,1.02619,1.0234,1.03023,1.03126,1.02163,1.02537,1.02337,1.02771,1.02264,1.02567,1.02537,1.03027,1.02398,1.02199,1.02567,1.02766,1.02199,0,0
2013-03-05,1.02735,1.02932,1.02553,1.02721,1.0236992984757907,1.0157355272894886,1.0058058289014713,72.29813282504686,71.4067933273513,68.87781670802782,-20.22767075306506,-16.918945312500206,-13.167395021850833,-9.76744186046525,1.024132,1.0364469783139778,1.0136845000000005,0.9909220216860232,0.04552495662795464,0.0082194121281427,0.007194669191860051,0.001024742936282649,68.22495505214022,1.0267320000000002,0.002547934457580798,1.0269419999999998,0.0024459599342558066,1.030668,0.0023995145341859023,1.024558,0.0022850973720646224,1.0273,1.02733,1.03091,1.0268,1.03024,1.02657,1.03414,1.02619,1.0234,1.03023,1.03126,1.02163,1.02537,1.02337,1.02771,1.02264,1.02567,1.02537,1.03027,1.02398,0,0
2013-03-06,1.02726,1.03366,1.02543,1.03222,1.0254034387806326,1.017234115717717,1.0068416787484724,77.74139894747448,75.11309332448486,71.66155742289634,-5.604203152364682,-4.687500000000339,-3.648109443283567,-2.7061310782243013,1.03414,1.038066233450244,1.0155110000000005,0.992955766549757,0.04511046690048692,0.008468007206640094,0.007449336794816059,0.0010186704118240342,88.12721831721187,1.02711,0.002432961158778315,1.028712,0.00241684091325391,1.0318580000000002,0.002009507402266757,1.0251160000000001,0.0020255567135516995,1.02735,1.02721,1.02932,1.02553,1.0273,1.02733,1.03091,1.0268,1.03024,1.02657,1.03414,1.02619,1.0234,1.03023,1.03126,1.02163,1.02537,1.02337,1.02771,1.02264,0,0
2013-03-07,1.03221,1.0329,1.02847,1.02937,1.026196751024506,1.0183373779251972,1.0077251423269638,69.05738858520186,69.58724256923836,68.0271196192995,-14.021164021164434,-11.645507812500368,-9.063271898157243,-6.723044397463225,1.0339658,1.0388560482236486,1.0170955000000006,0.9953349517763527,0.04352109644729596,0.008338923496555184,0.007627254135163884,0.0007116693613912995,81.28815862598722,1.0288720000000002,0.0022583113160297118,1.02854,0.002310043289633024,1.032186,0.002021306508118846,1.026484,0.0012401128980091731,1.02726,1.03222,1.03366,1.02543,1.02735,1.02721,1.02932,1.02553,1.0273,1.02733,1.03091,1.0268,1.03024,1.02657,1.03414,1.02619,1.0234,1.03023,1.03126,1.02163,0,0
2013-03-08,1.02937,1.03142,1.0234,1.02814,1.026585400819605,1.019228525386543,1.0085257249808084,65.5047304418058,67.2865596827113,66.4987994177569,-21.082220660576155,-14.648437499999975,-11.400342010260303,-8.456659619450317,1.033795084,1.0395064362572837,1.0184040000000008,0.9973015637427177,0.04220487251456595,0.008044639410345722,0.0077107311902002516,0.0003339082201454704,46.08532232657875,1.028698,0.002157839196999956,1.0288540000000002,0.0020694999395934914,1.0316420000000002,0.001705262443076042,1.0259260000000001,0.0018721191200912284,1.03221,1.02937,1.0329,1.02847,1.02726,1.03222,1.03366,1.02543,1.02735,1.02721,1.02932,1.02553,1.0273,1.02733,1.03091,1.0268,1.03024,1.02657,1.03414,1.02619,0,0
2013-03-11,1.02869,1.02941,1.02547,1.0263,1.026528320655684,1.019871386715039,1.0092227553737179,60.28533523781812,63.883919078703265,64.23213796254825,-32.57166597424204,-19.140625000000117,-14.896446893406914,-11.050035236081834,1.0333792806400002,1.0399153182413512,1.0194590000000008,0.9990026817586504,0.040912636482700826,0.0075756175261605385,0.007683708457392309,-0.00010809093123177044,28.52710403054782,1.028976,0.002017691750517606,1.028648,0.002297796770817291,1.031342,0.0019765930283613562,1.02566,0.0018103590803518678,1.02937,1.02814,1.03142,1.0234,1.03221,1.02937,1.0329,1.02847,1.02726,1.03222,1.03366,1.02543,1.02735,1.02721,1.02932,1.02553,1.0273,1.02733,1.03091,1.0268,0,0
