run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_576c925a-dbae-41a9-9e73-9db367e6c963_241,"[3.0, 3.0]",,,0.3409090909090909,0.25,"[23, 21]","[13, 16]","[10, 5]",True,0.23809523809523808,44,GBPUSD_D1_2010to101124,1,5,sqrt,30,200,42,1,3,0.55,0.43478260869565216,0.23809523809523808,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_242,"[4.0, 4.0, 4.0, 4.0]",,,0.5922330097087378,0.42857142857142855,"[100, 117, 75, 17]","[37, 43, 34, 12]","[63, 74, 41, 5]",True,0.29411764705882354,309,GBPUSD_D1_2010to101124,6,10,log2,30,200,8,3,2,0.56,0.63,0.6324786324786325,0.5466666666666666,0.29411764705882354,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_240,"[4.0, 4.0, 4.0]",,,0.45821325648414984,0.42857142857142855,"[279, 231, 184]","[146, 122, 108]","[133, 109, 76]",True,0.41304347826086957,694,GBPUSD_D1_2010to101124,1,5,log2,10,150,42,3,1,0.55,0.4767025089605735,0.47186147186147187,0.41304347826086957,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_232,"[4.0, 4.0, 4.0]",,,0.45878136200716846,0.42857142857142855,"[301, 283, 253]","[156, 151, 146]","[145, 132, 107]",True,0.42292490118577075,837,GBPUSD_D1_2010to101124,10,20,sqrt,15,120,0,3,4,0.5,0.48172757475083056,0.4664310954063604,0.42292490118577075,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_233,"[4.0, 4.0, 4.0]",,,0.2,0.2,"[4, 9, 2]","[3, 7, 2]","[1, 2, 0]",True,0.0,15,GBPUSD_D1_2010to101124,10,20,log2,15,100,26,1,4,0.6,0.25,0.2222222222222222,0.0,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_230,"[4.0, 4.0, 4.0, 4.0]",,,0.6108374384236454,0.42857142857142855,"[73, 70, 44, 16]","[24, 22, 21, 12]","[49, 48, 23, 4]",True,0.25,203,GBPUSD_D1_2010to101124,6,6,log2,30,100,26,3,2,0.6,0.6712328767123288,0.6857142857142857,0.5227272727272727,0.25,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_226,"[2.0, 2.0, 2.0, 2.0]",,,0.535958904109589,0.5,"[636, 498, 384, 234]","[278, 227, 179, 129]","[358, 271, 205, 105]",True,0.44871794871794873,1752,GBPUSD_D1_2010to101124,10,1,log2,15,200,8,2,2,0.6,0.5628930817610063,0.5441767068273092,0.5338541666666666,0.44871794871794873,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_223,"[3.0, 3.0, 3.0, 3.0]",,,0.5729166666666666,0.5,"[551, 444, 281, 164]","[218, 191, 120, 86]","[333, 253, 161, 78]",True,0.47560975609756095,1440,GBPUSD_D1_2010to101124,6,1,log2,25,50,8,3,3,0.56,0.604355716878403,0.5698198198198198,0.5729537366548043,0.47560975609756095,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_215,"[3.0, 3.0, 3.0]",,,0.34782608695652173,0.25,"[62, 50, 26]","[36, 34, 20]","[26, 16, 6]",True,0.23076923076923078,138,GBPUSD_D1_2010to101124,6,15,sqrt,30,50,8,1,3,0.5,0.41935483870967744,0.32,0.23076923076923078,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_214,"[2.0, 2.0, 2.0, 2.0]",,,0.5681688533941814,0.5,"[635, 506, 393, 219]","[255, 221, 167, 114]","[380, 285, 226, 105]",True,0.4794520547945205,1753,GBPUSD_D1_2010to101124,15,20,log2,10,120,42,2,2,0.55,0.5984251968503937,0.5632411067193676,0.5750636132315522,0.4794520547945205,
