run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_570,,,,0.3018867924528302,0.3333333333333333,53,37,16,True,0.3018867924528302,53,EURUSD_D1_2010to101124,5,6,sqrt,15,200,0,2,4,0.55,0.3018867924528302,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_568,,,,0.36363636363636365,0.2,"[15, 7]","[8, 6]","[7, 1]",True,0.14285714285714285,22,EURUSD_D1_2010to101124,5,15,sqrt,25,120,8,1,4,0.5,0.4666666666666667,0.14285714285714285,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_569,,,,0.19047619047619047,0.2,"[14, 7]","[10, 7]","[4, 0]",True,0.0,21,EURUSD_D1_2010to101124,20,20,sqrt,30,50,42,1,4,0.55,0.2857142857142857,0.0,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_565,,,,0.3771626297577855,0.4,289,180,109,True,0.3771626297577855,289,EURUSD_D1_2010to101124,20,10,log2,10,250,0,2,3,0.56,0.3771626297577855,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_566,,,,0.43125,0.42857142857142855,"[182, 138]","[101, 81]","[81, 57]",True,0.41304347826086957,320,EURUSD_D1_2010to101124,20,5,sqrt,25,50,8,3,1,0.56,0.44505494505494503,0.41304347826086957,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_562,,,,0.3236994219653179,0.4,346,234,112,True,0.3236994219653179,346,EURUSD_D1_2010to101124,20,1,sqrt,15,250,26,2,1,0.56,0.3236994219653179,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_559,,,,0.3392857142857143,0.42857142857142855,112,74,38,True,0.3392857142857143,112,EURUSD_D1_2010to101124,1,10,log2,30,100,8,3,4,0.56,0.3392857142857143,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_560,,,,0.3471882640586797,0.4,409,267,142,True,0.3471882640586797,409,EURUSD_D1_2010to101124,20,1,sqrt,10,250,0,2,3,0.56,0.3471882640586797,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_558,,,,0.4103139013452915,0.5,446,263,183,True,0.4103139013452915,446,EURUSD_D1_2010to101124,15,20,log2,25,250,42,3,3,0.5,0.4103139013452915,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_561,,,,0.38596491228070173,0.4,57,35,22,True,0.38596491228070173,57,EURUSD_D1_2010to101124,1,6,log2,30,50,0,2,3,0.6,0.38596491228070173,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_554,,,,0.4948453608247423,0.5,388,196,192,True,0.4948453608247423,388,EURUSD_D1_2010to101124,5,15,log2,10,120,0,2,2,0.6,0.4948453608247423,,,,
