run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_22f559a6-02d0-43f1-8795-d42599179d43_770,,,,0.2857142857142857,0.2,"[47, 64, 62, 44]","[23, 43, 47, 42]","[24, 21, 15, 2]",True,0.045454545454545456,217,EURUSD_D1_2010to101124,20,15,sqrt,15,250,42,1,4,0.56,0.5106382978723404,0.328125,0.24193548387096775,0.045454545454545456,
HD_22f559a6-02d0-43f1-8795-d42599179d43_768,,,,0.4626485568760611,0.4,"[399, 320, 287, 172]","[183, 173, 166, 111]","[216, 147, 121, 61]",True,0.3546511627906977,1178,EURUSD_D1_2010to101124,1,10,sqrt,25,100,0,2,3,0.6,0.5413533834586466,0.459375,0.42160278745644597,0.3546511627906977,
HD_22f559a6-02d0-43f1-8795-d42599179d43_767,,,,0.4223300970873786,0.42857142857142855,824,476,348,True,0.4223300970873786,824,EURUSD_D1_2010to101124,6,1,log2,20,120,42,3,4,0.5,0.4223300970873786,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_766,,,,0.4326424870466321,0.42857142857142855,"[426, 346]","[230, 208]","[196, 138]",True,0.3988439306358382,772,EURUSD_D1_2010to101124,15,20,sqrt,15,120,8,3,1,0.6,0.460093896713615,0.3988439306358382,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_763,,,,0.3854014598540146,0.3333333333333333,"[200, 218, 178, 89]","[103, 132, 116, 70]","[97, 86, 62, 19]",True,0.21348314606741572,685,EURUSD_D1_2010to101124,6,6,log2,30,120,42,2,4,0.55,0.485,0.3944954128440367,0.34831460674157305,0.21348314606741572,
HD_22f559a6-02d0-43f1-8795-d42599179d43_764,,,,0.4148471615720524,0.42857142857142855,687,402,285,True,0.4148471615720524,687,EURUSD_D1_2010to101124,6,10,log2,20,250,42,3,2,0.5,0.4148471615720524,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_765,,,,0.4729299363057325,0.4,"[352, 367, 328, 209]","[163, 189, 178, 132]","[189, 178, 150, 77]",True,0.3684210526315789,1256,EURUSD_D1_2010to101124,15,10,log2,30,250,8,2,3,0.55,0.5369318181818182,0.48501362397820164,0.4573170731707317,0.3684210526315789,
HD_22f559a6-02d0-43f1-8795-d42599179d43_761,,,,0.3601190476190476,0.25,"[114, 113, 60, 49]","[60, 77, 40, 38]","[54, 36, 20, 11]",True,0.22448979591836735,336,EURUSD_D1_2010to101124,1,1,log2,10,100,26,1,3,0.56,0.47368421052631576,0.3185840707964602,0.3333333333333333,0.22448979591836735,
HD_22f559a6-02d0-43f1-8795-d42599179d43_760,,,,0.46618705035971225,0.42857142857142855,"[362, 333]","[178, 193]","[184, 140]",True,0.42042042042042044,695,EURUSD_D1_2010to101124,15,10,log2,25,50,8,3,4,0.6,0.5082872928176796,0.42042042042042044,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_759,,,,0.450828729281768,0.42857142857142855,"[474, 431]","[244, 253]","[230, 178]",True,0.41299303944315546,905,EURUSD_D1_2010to101124,10,10,sqrt,30,120,42,3,2,0.56,0.48523206751054854,0.41299303944315546,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_758,,,,0.45667125171939477,0.4,"[441, 395, 390, 228]","[203, 206, 233, 148]","[238, 189, 157, 80]",True,0.3508771929824561,1454,EURUSD_D1_2010to101124,5,6,log2,20,50,8,2,3,0.55,0.5396825396825397,0.47848101265822784,0.4025641025641026,0.3508771929824561,
HD_22f559a6-02d0-43f1-8795-d42599179d43_754,,,,0.4031890660592255,0.42857142857142855,878,524,354,True,0.4031890660592255,878,EURUSD_D1_2010to101124,5,1,sqrt,10,50,26,3,4,0.5,0.4031890660592255,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_755,,,,0.42371475953565507,0.42857142857142855,"[637, 569]","[343, 352]","[294, 217]",True,0.38137082601054484,1206,EURUSD_D1_2010to101124,5,1,sqrt,20,50,8,3,4,0.56,0.46153846153846156,0.38137082601054484,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_753,,,,0.39920948616600793,0.3333333333333333,"[258, 228, 174, 99]","[125, 147, 111, 73]","[133, 81, 63, 26]",True,0.26262626262626265,759,EURUSD_D1_2010to101124,6,15,sqrt,25,200,42,2,4,0.55,0.5155038759689923,0.35526315789473684,0.3620689655172414,0.26262626262626265,
HD_22f559a6-02d0-43f1-8795-d42599179d43_752,,,,0.42198233562315995,0.42857142857142855,"[571, 448]","[320, 269]","[251, 179]",True,0.39955357142857145,1019,EURUSD_D1_2010to101124,1,10,sqrt,10,120,42,3,2,0.56,0.4395796847635727,0.39955357142857145,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_750,,,,0.40459110473457677,0.3333333333333333,"[220, 217, 161, 99]","[105, 132, 101, 77]","[115, 85, 60, 22]",True,0.2222222222222222,697,EURUSD_D1_2010to101124,5,5,log2,25,250,8,2,4,0.55,0.5227272727272727,0.391705069124424,0.37267080745341613,0.2222222222222222,
HD_22f559a6-02d0-43f1-8795-d42599179d43_751,,,,0.4006235385814497,0.42857142857142855,"[646, 637]","[367, 402]","[279, 235]",True,0.36891679748822603,1283,EURUSD_D1_2010to101124,6,1,log2,25,50,8,3,2,0.55,0.43188854489164086,0.36891679748822603,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_749,,,,0.4746467165419784,0.4,"[334, 360, 299, 210]","[141, 186, 172, 133]","[193, 174, 127, 77]",True,0.36666666666666664,1203,EURUSD_D1_2010to101124,15,20,sqrt,10,200,26,2,3,0.6,0.5778443113772455,0.48333333333333334,0.42474916387959866,0.36666666666666664,
HD_22f559a6-02d0-43f1-8795-d42599179d43_748,,,,0.48148148148148145,0.5,"[730, 836]","[356, 456]","[374, 380]",True,0.45454545454545453,1566,EURUSD_D1_2010to101124,6,1,sqrt,30,250,8,3,3,0.6,0.5123287671232877,0.45454545454545453,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_747,,,,0.5465164789319983,0.5,"[690, 728, 565, 414]","[268, 334, 264, 221]","[422, 394, 301, 193]",True,0.46618357487922707,2397,EURUSD_D1_2010to101124,20,15,log2,30,120,26,2,2,0.55,0.6115942028985507,0.5412087912087912,0.5327433628318584,0.46618357487922707,
HD_22f559a6-02d0-43f1-8795-d42599179d43_746,,,,0.5458059528411288,0.5,"[832, 772, 608, 375]","[327, 359, 296, 193]","[505, 413, 312, 182]",True,0.48533333333333334,2587,EURUSD_D1_2010to101124,1,20,log2,15,200,42,2,2,0.5,0.6069711538461539,0.5349740932642487,0.5131578947368421,0.48533333333333334,
HD_22f559a6-02d0-43f1-8795-d42599179d43_744,,,,0.46218487394957986,0.3333333333333333,"[153, 140, 99, 84]","[72, 71, 54, 59]","[81, 69, 45, 25]",True,0.2976190476190476,476,EURUSD_D1_2010to101124,10,6,sqrt,10,120,0,1,2,0.6,0.5294117647058824,0.4928571428571429,0.45454545454545453,0.2976190476190476,
HD_22f559a6-02d0-43f1-8795-d42599179d43_745,,,,0.5090322580645161,0.5,"[787, 763]","[358, 403]","[429, 360]",True,0.47182175622542594,1550,EURUSD_D1_2010to101124,10,6,log2,10,200,0,3,3,0.6,0.5451080050825922,0.47182175622542594,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_742,,,,0.4342105263157895,0.4,"[613, 575, 408]","[308, 337, 258]","[305, 238, 150]",True,0.36764705882352944,1596,EURUSD_D1_2010to101124,10,1,sqrt,10,250,8,2,3,0.56,0.49755301794453505,0.41391304347826086,0.36764705882352944,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_743,,,,0.4488272921108742,0.42857142857142855,"[488, 450]","[257, 260]","[231, 190]",True,0.4222222222222222,938,EURUSD_D1_2010to101124,5,6,sqrt,25,250,26,3,1,0.55,0.4733606557377049,0.4222222222222222,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_739,,,,0.4015444015444015,0.3333333333333333,"[162, 156, 125, 75]","[79, 90, 81, 60]","[83, 66, 44, 15]",True,0.2,518,EURUSD_D1_2010to101124,10,10,sqrt,25,100,42,2,4,0.6,0.5123456790123457,0.4230769230769231,0.352,0.2,
HD_22f559a6-02d0-43f1-8795-d42599179d43_737,,,,0.3755274261603376,0.25,"[64, 90, 45, 38]","[33, 55, 28, 32]","[31, 35, 17, 6]",True,0.15789473684210525,237,EURUSD_D1_2010to101124,20,10,sqrt,15,150,0,1,3,0.56,0.484375,0.3888888888888889,0.37777777777777777,0.15789473684210525,
HD_22f559a6-02d0-43f1-8795-d42599179d43_736,,,,0.46252838758516274,0.4,"[359, 400, 347, 215]","[165, 210, 198, 137]","[194, 190, 149, 78]",True,0.3627906976744186,1321,EURUSD_D1_2010to101124,20,20,log2,25,200,42,2,3,0.55,0.5403899721448467,0.475,0.42939481268011526,0.3627906976744186,
HD_22f559a6-02d0-43f1-8795-d42599179d43_735,,,,0.4211382113821138,0.42857142857142855,"[677, 553]","[373, 339]","[304, 214]",True,0.38698010849909587,1230,EURUSD_D1_2010to101124,1,6,log2,25,100,0,3,1,0.5,0.44903988183161003,0.38698010849909587,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_734,,,,0.24096385542168675,0.2,"[34, 47, 51, 34]","[21, 35, 37, 33]","[13, 12, 14, 1]",True,0.029411764705882353,166,EURUSD_D1_2010to101124,5,15,sqrt,15,150,0,1,4,0.56,0.38235294117647056,0.2553191489361702,0.27450980392156865,0.029411764705882353,
HD_22f559a6-02d0-43f1-8795-d42599179d43_730,,,,0.45030425963488846,0.42857142857142855,"[385, 332, 269]","[202, 186, 154]","[183, 146, 115]",True,0.4275092936802974,986,EURUSD_D1_2010to101124,5,15,log2,20,120,8,3,4,0.6,0.4753246753246753,0.4397590361445783,0.4275092936802974,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_728,,,,0.41585535465924894,0.42857142857142855,719,420,299,True,0.41585535465924894,719,EURUSD_D1_2010to101124,1,15,sqrt,15,50,42,3,1,0.5,0.41585535465924894,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_727,,,,0.4821583986074848,0.5,"[1173, 1125]","[584, 606]","[589, 519]",True,0.4613333333333333,2298,EURUSD_D1_2010to101124,20,10,log2,30,100,0,3,3,0.5,0.5021312872975278,0.4613333333333333,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_723,,,,0.4572405929304447,0.42857142857142855,"[460, 417]","[235, 241]","[225, 176]",True,0.42206235011990406,877,EURUSD_D1_2010to101124,10,10,sqrt,30,200,26,3,1,0.56,0.4891304347826087,0.42206235011990406,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_725,,,,0.4096551724137931,0.42857142857142855,725,428,297,True,0.4096551724137931,725,EURUSD_D1_2010to101124,20,15,sqrt,20,50,26,3,1,0.5,0.4096551724137931,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_724,,,,0.46683673469387754,0.3333333333333333,"[108, 113, 84, 87]","[41, 59, 49, 60]","[67, 54, 35, 27]",True,0.3103448275862069,392,EURUSD_D1_2010to101124,15,10,sqrt,15,250,0,1,2,0.56,0.6203703703703703,0.4778761061946903,0.4166666666666667,0.3103448275862069,
HD_22f559a6-02d0-43f1-8795-d42599179d43_720,,,,0.47739801543550164,0.4,"[255, 265, 236, 151]","[105, 130, 140, 99]","[150, 135, 96, 52]",True,0.3443708609271523,907,EURUSD_D1_2010to101124,1,1,sqrt,25,250,26,2,1,0.6,0.5882352941176471,0.5094339622641509,0.4067796610169492,0.3443708609271523,
HD_22f559a6-02d0-43f1-8795-d42599179d43_719,,,,0.4723926380368098,0.4,"[283, 271, 264, 160]","[133, 140, 143, 100]","[150, 131, 121, 60]",True,0.375,978,EURUSD_D1_2010to101124,6,10,sqrt,15,150,26,2,3,0.6,0.5300353356890459,0.4833948339483395,0.4583333333333333,0.375,
HD_22f559a6-02d0-43f1-8795-d42599179d43_718,,,,0.4118564742589704,0.42857142857142855,641,377,264,True,0.4118564742589704,641,EURUSD_D1_2010to101124,20,10,sqrt,15,200,8,3,4,0.55,0.4118564742589704,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_717,,,,0.508,0.5,"[896, 854]","[411, 450]","[485, 404]",True,0.47306791569086654,1750,EURUSD_D1_2010to101124,6,15,log2,30,150,42,3,3,0.56,0.5412946428571429,0.47306791569086654,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_716,,,,0.40276179516685845,0.42857142857142855,869,519,350,True,0.40276179516685845,869,EURUSD_D1_2010to101124,15,6,sqrt,15,250,26,3,1,0.5,0.40276179516685845,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_715,,,,0.4807692307692308,0.4,"[268, 298, 249, 173]","[117, 148, 140, 108]","[151, 150, 109, 65]",True,0.37572254335260113,988,EURUSD_D1_2010to101124,15,10,log2,20,50,8,2,3,0.6,0.5634328358208955,0.5033557046979866,0.43775100401606426,0.37572254335260113,
HD_22f559a6-02d0-43f1-8795-d42599179d43_714,,,,0.45366169799092676,0.4,"[440, 456, 394, 253]","[204, 247, 235, 157]","[236, 209, 159, 96]",True,0.3794466403162055,1543,EURUSD_D1_2010to101124,1,5,log2,10,250,42,2,3,0.55,0.5363636363636364,0.4583333333333333,0.4035532994923858,0.3794466403162055,
HD_22f559a6-02d0-43f1-8795-d42599179d43_711,,,,0.42870632672332387,0.42857142857142855,"[542, 517]","[284, 321]","[258, 196]",True,0.379110251450677,1059,EURUSD_D1_2010to101124,10,1,log2,20,150,42,3,1,0.6,0.47601476014760147,0.379110251450677,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_709,,,,0.5386546184738956,0.5,"[802, 704, 486]","[334, 337, 248]","[468, 367, 238]",True,0.4897119341563786,1992,EURUSD_D1_2010to101124,15,5,log2,10,200,26,2,2,0.56,0.5835411471321695,0.5213068181818182,0.4897119341563786,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_706,,,,0.38848920863309355,0.3333333333333333,"[296, 309, 238, 130]","[154, 191, 151, 99]","[142, 118, 87, 31]",True,0.23846153846153847,973,EURUSD_D1_2010to101124,20,20,log2,30,250,0,2,4,0.5,0.4797297297297297,0.3818770226537217,0.36554621848739494,0.23846153846153847,
HD_22f559a6-02d0-43f1-8795-d42599179d43_707,,,,0.35302806499261447,0.3333333333333333,"[257, 242, 178]","[146, 161, 131]","[111, 81, 47]",True,0.2640449438202247,677,EURUSD_D1_2010to101124,5,5,sqrt,10,120,8,2,4,0.6,0.43190661478599224,0.3347107438016529,0.2640449438202247,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_708,,,,0.4118792599805258,0.42857142857142855,"[538, 489]","[295, 309]","[243, 180]",True,0.36809815950920244,1027,EURUSD_D1_2010to101124,20,6,log2,15,200,42,3,1,0.6,0.4516728624535316,0.36809815950920244,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_705,,,,0.4220032840722496,0.42857142857142855,609,352,257,True,0.4220032840722496,609,EURUSD_D1_2010to101124,10,20,log2,15,50,8,3,4,0.55,0.4220032840722496,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_704,,,,0.3602150537634409,0.3333333333333333,"[343, 345, 267, 161]","[197, 212, 178, 127]","[146, 133, 89, 34]",True,0.2111801242236025,1116,EURUSD_D1_2010to101124,1,1,sqrt,25,120,26,2,4,0.5,0.42565597667638483,0.3855072463768116,0.3333333333333333,0.2111801242236025,
HD_22f559a6-02d0-43f1-8795-d42599179d43_703,,,,0.4280104712041885,0.42857142857142855,764,437,327,True,0.4280104712041885,764,EURUSD_D1_2010to101124,5,20,log2,15,100,26,3,2,0.5,0.4280104712041885,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_702,,,,0.4896061269146608,0.5,"[897, 931]","[438, 495]","[459, 436]",True,0.4683136412459721,1828,EURUSD_D1_2010to101124,15,6,sqrt,25,100,8,3,3,0.56,0.5117056856187291,0.4683136412459721,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_700,,,,0.41279669762641896,0.42857142857142855,"[543, 426]","[308, 261]","[235, 165]",True,0.3873239436619718,969,EURUSD_D1_2010to101124,6,20,log2,15,50,0,3,1,0.56,0.43278084714548803,0.3873239436619718,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_697,,,,0.46227709190672156,0.4,"[441, 441, 351, 225]","[204, 232, 202, 146]","[237, 209, 149, 79]",True,0.3511111111111111,1458,EURUSD_D1_2010to101124,1,15,log2,10,100,26,2,1,0.55,0.5374149659863946,0.47392290249433106,0.42450142450142453,0.3511111111111111,
HD_22f559a6-02d0-43f1-8795-d42599179d43_696,,,,0.3596881959910913,0.3333333333333333,"[324, 330, 244]","[191, 219, 165]","[133, 111, 79]",True,0.3237704918032787,898,EURUSD_D1_2010to101124,6,1,sqrt,25,120,26,2,4,0.56,0.4104938271604938,0.33636363636363636,0.3237704918032787,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_694,,,,0.2950391644908616,0.2,"[108, 112, 94, 69]","[63, 76, 68, 63]","[45, 36, 26, 6]",True,0.08695652173913043,383,EURUSD_D1_2010to101124,15,5,log2,15,200,0,1,4,0.5,0.4166666666666667,0.32142857142857145,0.2765957446808511,0.08695652173913043,
HD_22f559a6-02d0-43f1-8795-d42599179d43_695,,,,0.4646324549237171,0.42857142857142855,"[387, 334]","[187, 199]","[200, 135]",True,0.4041916167664671,721,EURUSD_D1_2010to101124,15,15,sqrt,30,50,42,3,1,0.6,0.5167958656330749,0.4041916167664671,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_693,,,,0.4522648083623693,0.4,"[441, 396, 368, 230]","[215, 212, 214, 145]","[226, 184, 154, 85]",True,0.3695652173913043,1435,EURUSD_D1_2010to101124,6,15,log2,15,250,8,2,1,0.55,0.5124716553287982,0.46464646464646464,0.41847826086956524,0.3695652173913043,
HD_22f559a6-02d0-43f1-8795-d42599179d43_692,,,,0.49411764705882355,0.5,1105,559,546,True,0.49411764705882355,1105,EURUSD_D1_2010to101124,20,1,log2,30,120,26,3,3,0.5,0.49411764705882355,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_691,,,,0.4528960223307746,0.4,"[449, 394, 354, 236]","[216, 213, 206, 149]","[233, 181, 148, 87]",True,0.3686440677966102,1433,EURUSD_D1_2010to101124,10,15,sqrt,15,250,26,2,3,0.55,0.5189309576837416,0.4593908629441624,0.4180790960451977,0.3686440677966102,
HD_22f559a6-02d0-43f1-8795-d42599179d43_690,,,,0.4099429502852486,0.42857142857142855,"[649, 578]","[365, 359]","[284, 219]",True,0.3788927335640138,1227,EURUSD_D1_2010to101124,10,20,sqrt,30,250,42,3,1,0.5,0.43759630200308164,0.3788927335640138,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_689,,,,0.3590504451038576,0.25,"[79, 125, 76, 57]","[38, 81, 53, 44]","[41, 44, 23, 13]",True,0.22807017543859648,337,EURUSD_D1_2010to101124,10,15,sqrt,15,50,26,1,3,0.5,0.5189873417721519,0.352,0.3026315789473684,0.22807017543859648,
HD_22f559a6-02d0-43f1-8795-d42599179d43_688,,,,0.43907793633369924,0.42857142857142855,"[466, 445]","[239, 272]","[227, 173]",True,0.3887640449438202,911,EURUSD_D1_2010to101124,10,10,log2,25,100,8,3,4,0.55,0.4871244635193133,0.3887640449438202,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_687,,,,0.43993371996686,0.4,"[354, 364, 285, 204]","[181, 195, 168, 132]","[173, 169, 117, 72]",True,0.35294117647058826,1207,EURUSD_D1_2010to101124,20,5,sqrt,15,120,8,2,1,0.6,0.4887005649717514,0.4642857142857143,0.4105263157894737,0.35294117647058826,
HD_22f559a6-02d0-43f1-8795-d42599179d43_686,,,,0.4974137931034483,0.5,"[1201, 1119]","[571, 595]","[630, 524]",True,0.4682752457551385,2320,EURUSD_D1_2010to101124,10,10,log2,30,200,26,3,3,0.5,0.5245628642797668,0.4682752457551385,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_685,,,,0.4299634591961023,0.42857142857142855,"[451, 370]","[247, 221]","[204, 149]",True,0.4027027027027027,821,EURUSD_D1_2010to101124,5,5,sqrt,15,200,26,3,4,0.6,0.4523281596452328,0.4027027027027027,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_683,,,,0.4012738853503185,0.42857142857142855,785,470,315,True,0.4012738853503185,785,EURUSD_D1_2010to101124,20,1,log2,10,150,8,3,1,0.56,0.4012738853503185,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_682,,,,0.4357823892316321,0.4,"[672, 631, 480]","[349, 358, 299]","[323, 273, 181]",True,0.3770833333333333,1783,EURUSD_D1_2010to101124,6,5,log2,10,200,8,2,1,0.5,0.4806547619047619,0.4326465927099842,0.3770833333333333,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_681,,,,0.4126637554585153,0.3333333333333333,"[140, 147, 86, 85]","[69, 86, 52, 62]","[71, 61, 34, 23]",True,0.27058823529411763,458,EURUSD_D1_2010to101124,20,1,log2,15,200,42,1,2,0.6,0.5071428571428571,0.41496598639455784,0.3953488372093023,0.27058823529411763,
HD_22f559a6-02d0-43f1-8795-d42599179d43_680,,,,0.4183564567769477,0.42857142857142855,"[524, 413]","[298, 247]","[226, 166]",True,0.4019370460048426,937,EURUSD_D1_2010to101124,15,20,sqrt,10,50,26,3,1,0.6,0.4312977099236641,0.4019370460048426,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_677,,,,0.4316807738814994,0.3333333333333333,"[262, 261, 165, 139]","[136, 142, 96, 96]","[126, 119, 69, 43]",True,0.30935251798561153,827,EURUSD_D1_2010to101124,5,1,log2,15,50,8,1,2,0.5,0.48091603053435117,0.4559386973180077,0.41818181818181815,0.30935251798561153,
HD_22f559a6-02d0-43f1-8795-d42599179d43_676,,,,0.25793650793650796,0.2,"[70, 68, 68, 46]","[42, 49, 52, 44]","[28, 19, 16, 2]",True,0.043478260869565216,252,EURUSD_D1_2010to101124,1,10,log2,15,50,8,1,4,0.5,0.4,0.27941176470588236,0.23529411764705882,0.043478260869565216,
HD_22f559a6-02d0-43f1-8795-d42599179d43_675,,,,0.38095238095238093,0.25,"[6, 15, 8, 13]","[2, 7, 5, 12]","[4, 8, 3, 1]",True,0.07692307692307693,42,EURUSD_D1_2010to101124,15,15,log2,30,150,42,1,3,0.6,0.6666666666666666,0.5333333333333333,0.375,0.07692307692307693,
HD_22f559a6-02d0-43f1-8795-d42599179d43_674,,,,0.36036036036036034,0.25,"[52, 87, 44, 39]","[25, 54, 29, 34]","[27, 33, 15, 5]",True,0.1282051282051282,222,EURUSD_D1_2010to101124,10,10,sqrt,15,150,8,1,3,0.55,0.5192307692307693,0.3793103448275862,0.3409090909090909,0.1282051282051282,
HD_22f559a6-02d0-43f1-8795-d42599179d43_673,,,,0.4970202622169249,0.4,"[258, 235, 219, 127]","[103, 118, 120, 81]","[155, 117, 99, 46]",True,0.36220472440944884,839,EURUSD_D1_2010to101124,10,15,log2,30,120,26,2,3,0.6,0.6007751937984496,0.4978723404255319,0.4520547945205479,0.36220472440944884,
HD_22f559a6-02d0-43f1-8795-d42599179d43_670,,,,0.4707846410684474,0.4,"[338, 353, 316, 191]","[155, 178, 176, 125]","[183, 175, 140, 66]",True,0.34554973821989526,1198,EURUSD_D1_2010to101124,15,20,sqrt,30,200,26,2,1,0.56,0.5414201183431953,0.49575070821529743,0.4430379746835443,0.34554973821989526,
HD_22f559a6-02d0-43f1-8795-d42599179d43_668,,,,0.41634615384615387,0.42857142857142855,"[575, 465]","[324, 283]","[251, 182]",True,0.3913978494623656,1040,EURUSD_D1_2010to101124,1,20,log2,20,50,26,3,2,0.55,0.4365217391304348,0.3913978494623656,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_664,,,,0.5057273768613975,0.5,"[871, 875]","[401, 462]","[470, 413]",True,0.472,1746,EURUSD_D1_2010to101124,15,20,log2,25,200,42,3,3,0.56,0.539609644087256,0.472,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_666,,,,0.39138240574506283,0.3333333333333333,"[216, 184, 157]","[111, 122, 106]","[105, 62, 51]",True,0.3248407643312102,557,EURUSD_D1_2010to101124,1,20,log2,20,250,0,2,4,0.6,0.4861111111111111,0.33695652173913043,0.3248407643312102,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_663,,,,0.22580645161290322,0.2,"[11, 33, 23, 26]","[7, 24, 16, 25]","[4, 9, 7, 1]",True,0.038461538461538464,93,EURUSD_D1_2010to101124,5,15,sqrt,25,200,8,1,4,0.6,0.36363636363636365,0.2727272727272727,0.30434782608695654,0.038461538461538464,
HD_22f559a6-02d0-43f1-8795-d42599179d43_662,,,,0.42652519893899205,0.4,"[527, 573, 466, 319]","[259, 333, 278, 211]","[268, 240, 188, 108]",True,0.3385579937304075,1885,EURUSD_D1_2010to101124,10,10,log2,20,250,42,2,1,0.5,0.50853889943074,0.418848167539267,0.4034334763948498,0.3385579937304075,
HD_22f559a6-02d0-43f1-8795-d42599179d43_660,,,,0.41512345679012347,0.42857142857142855,648,379,269,True,0.41512345679012347,648,EURUSD_D1_2010to101124,6,10,log2,30,200,26,3,4,0.5,0.41512345679012347,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_661,,,,0.4509316770186335,0.4,"[586, 544, 480]","[291, 303, 290]","[295, 241, 190]",True,0.3958333333333333,1610,EURUSD_D1_2010to101124,5,15,log2,15,150,42,2,3,0.5,0.5034129692832765,0.4430147058823529,0.3958333333333333,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_659,,,,0.4913563829787234,0.5,"[687, 817]","[337, 428]","[350, 389]",True,0.47613219094247244,1504,EURUSD_D1_2010to101124,15,5,log2,25,200,0,3,3,0.6,0.5094614264919942,0.47613219094247244,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_657,,,,0.5407296351824088,0.5,"[764, 720, 517]","[319, 339, 261]","[445, 381, 256]",True,0.4951644100580271,2001,EURUSD_D1_2010to101124,6,1,log2,15,200,42,2,2,0.55,0.5824607329842932,0.5291666666666667,0.4951644100580271,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_654,,,,0.41015625,0.42857142857142855,"[557, 467]","[315, 289]","[242, 178]",True,0.3811563169164882,1024,EURUSD_D1_2010to101124,5,6,sqrt,15,250,26,3,4,0.56,0.43447037701974867,0.3811563169164882,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_653,,,,0.35714285714285715,0.25,"[14, 37, 23, 24]","[6, 24, 12, 21]","[8, 13, 11, 3]",True,0.125,98,EURUSD_D1_2010to101124,20,20,log2,30,150,8,1,3,0.55,0.5714285714285714,0.35135135135135137,0.4782608695652174,0.125,
HD_22f559a6-02d0-43f1-8795-d42599179d43_656,,,,0.41289437585733885,0.42857142857142855,729,428,301,True,0.41289437585733885,729,EURUSD_D1_2010to101124,6,15,log2,15,250,8,3,2,0.5,0.41289437585733885,,,,
HD_22f559a6-02d0-43f1-8795-d42599179d43_652,,,,0.42998760842627015,0.3333333333333333,"[253, 249, 167, 138]","[125, 141, 97, 97]","[128, 108, 70, 41]",True,0.2971014492753623,807,EURUSD_D1_2010to101124,5,1,log2,15,120,8,1,2,0.5,0.5059288537549407,0.43373493975903615,0.41916167664670656,0.2971014492753623,
HD_22f559a6-02d0-43f1-8795-d42599179d43_651,,,,0.4935412026726058,0.5,"[1226, 1019]","[587, 550]","[639, 469]",True,0.4602551521099117,2245,EURUSD_D1_2010to101124,10,10,sqrt,15,100,0,3,3,0.5,0.5212071778140294,0.4602551521099117,,,
